Feed name,Headline,Publication,Date,Time,Media type,Link,Language,Page number,Area (sq. cm),Section,Story Lead?,Story ID,Source Country,Source Region,Source Subregion,Reach Value,Reach Type,DAZN [mentions],DAZN [sentiment],DAZN [salience],Aviation relevant,Call of Duty,Cloud,DAZN Media announcement,DAZN TMO Irrelevant,Exclusions,ICA - Relevant coverage,Most Streamed Events,Not launch,relevant,Remove,SAV irrelevant,SAV relevant,Spyro,Sentiment / Negative,Sentiment / Neutral,Sentiment / Positive
DAZN: US,"Cord Cutters Love to Watch, Until the Free Trials Expire",Bloomberg,13/12/2019,12:10:13,Online,https://article.signal-ai.com/410f007f-325e-3084-8c3b-aee3c6d2d6e8?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,68caae21-0dc9-496c-87b2-fb4307803ba7,United States,Americas,Northern America,17500000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,,
DAZN: US,Farmer-Diaz completes January 30th DAZN tripleheader,Bad Left Hook -  All Posts,13/12/2019,11:00:00,Blog,https://article.signal-ai.com/128c23f7-e244-34fc-8ca7-56112788e231?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,d5f13bfc-2686-40f4-a649-849fbbed7b95,United States,Americas,Northern America,175000,monthly-unique-visitors,3,neutral,1.3,,,,,,,,,,,,,,,,,
DAZN: US,BoxingScene.com's Television Pick of The Week - December 13,Boxing Scene,13/12/2019,06:36:00,Online,https://article.signal-ai.com/d8020a34-2f16-311f-9e68-ffbc695f3f05?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,dfcfd96e-e809-4886-b224-72a8a41326fe,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,positive,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Column: Houston Rockets' invite to Lizzo shows they missed the real message,Los Angeles Times,13/12/2019,03:12:51,Online,https://article.signal-ai.com/8bb0cf0c-2d98-3b12-b722-2463a4f4f462?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,1c2aed02-f745-40b7-9694-e5d960194eb5,United States,Americas,Northern America,17500000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Andrade: I'm The Best at 160 - They Can't Avoid Me Forever!,Boxing Scene,13/12/2019,02:42:31,Online,https://article.signal-ai.com/4f3b1f66-0ae9-317d-9c01-b71285e87205?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,fb28b71a-a4df-4b43-8d68-6e64c425cdd1,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Andrade-Keeler, Farmer-Diaz top Jan. 30 card",ESPN,13/12/2019,03:36:28,Online,https://article.signal-ai.com/324b89c2-1cff-32a1-9450-4500c21cc758?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,8683f763-aed7-4201-87c8-fdd3fc54b3e7,United States,Americas,Northern America,37500000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: US,"Middleweight world titleholder Demetrius Andrade will defend his title against Luke Keeler on Jan. 30 (DAZN) in the main event of a world title tripleheader, Matchroom Boxing promoter Eddie Hearn announced Thursday.",ESPN,13/12/2019,01:13:42,Online,https://article.signal-ai.com/994fa319-99f1-325d-8ae6-a119323f4be4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,13ce548f-e6f5-4e39-a154-19507409ef9d,United States,Americas,Northern America,175000,monthly-unique-visitors,1,neutral,1,,,,,,,,,,,,,,,,,
DAZN: US,"Andrade-Keeler, Farmer-Diaz top Jan. 30 card",ESPN,13/12/2019,00:45:27,Online,https://article.signal-ai.com/49ecd609-56fe-3e02-ba20-8980d9708c50?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,40d42fbb-c762-4223-b754-66fe54b6eb59,United States,Americas,Northern America,37500000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: US,"Sandor Martin Decisions Joe Hughes, Retains EBU Title",Boxing Scene,12/12/2019,23:19:15,Online,https://article.signal-ai.com/32126724-ef78-3c94-91ef-4801cfade99a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,53d0dd20-d22d-4d2d-8ed8-429f568bac12,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,,
DAZN: US,"Photos: Vergil Ortiz, Brad Solomon - Ready For Showdown",Boxing Scene,12/12/2019,23:02:06,Online,https://article.signal-ai.com/b5b99810-2db7-3d30-9b98-d0cbf704fad8?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,e1bcf196-3cae-41f0-9d03-88955c3756ac,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,"Andrade-Keeler, Farmer-Diaz, Roman-Akhmadaliev Set For 1/30",Boxing Scene,12/12/2019,19:34:02,Online,https://article.signal-ai.com/af83066e-f198-3571-a5c7-7799670c9b86?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,adcc253f-4ca8-41fa-b235-468a915b56af,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,6,positive,1.1,,,,,,,,,,,,,,,,,
DAZN: US,Kate Jackson understands why she's being underestimated before Bellator 236,MMA Junkie,12/12/2019,19:15:05,Online,https://article.signal-ai.com/afe252ac-1d1f-3634-b26a-7e0fe7663ec5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,88bd3f2e-9dbb-4b96-a4dc-d77e652b7c91,United States,Americas,Northern America,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Allied Global Marketing's Kymn Goldstein Exits as Chief Operating Officer Sky Shut Out of Champions League in Germany as DAZN, Amazon Split Rights",Hollywood Reporter,12/12/2019,19:07:15,Online,https://article.signal-ai.com/07557ba0-8110-3e58-b823-9094026b0537?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,37e437d4-3d59-4f8e-b6cf-e432c9eabe67,United States,Americas,Northern America,6250000,monthly-unique-visitors,10,positive,1.85,,,,,,,,,,,,,,,,,
DAZN: US,Vergil Ortiz Makes Welterweight Limit On Second Try,Boxing Scene,12/12/2019,18:06:57,Online,https://article.signal-ai.com/0ad53211-9dff-3672-ac17-26ee4d6c82c6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,07631541-e3a0-4311-9b58-6cab5ca3dfbb,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Vergil Ortiz (148) Over Limit, Two Hours To Make Weight",Boxing Scene,12/12/2019,17:34:38,Online,https://article.signal-ai.com/3d1ba126-e869-3e5d-8003-577e7b5095bd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,c2bd0385-ad79-4266-8fa9-6a1c74c99296,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,Dillian Whyte: It is clear Deontay Wilder does not want to fight me,ESPN,12/12/2019,17:32:19,Online,https://article.signal-ai.com/dccbba21-3574-374a-82c9-77ce60dceeb9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,3106ea27-07bf-4508-8b49-435c5be7dd30,United States,Americas,Northern America,37500000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: US,"DAZN Undercard Results From Barcelona, Spain",Boxing Scene,12/12/2019,15:32:10,Online,https://article.signal-ai.com/4cb559bf-0002-33a5-86d7-2ea0b6cb9958?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,7b70b2df-669d-4a0e-9789-c00303c3f2d3,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,2,neutral,1.05,,,,,,,,,,,,,,,,,
DAZN: US,Ortiz: Solomon A Different Look For However Long He Can Stick Around,Boxing Scene,12/12/2019,14:30:00,Online,https://article.signal-ai.com/ed229cc3-0555-369b-ab79-cf9632d081ed?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,3b13286b-6dd7-4893-a106-19b4d1436089,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Sky Shut Out of Champions League in Germany as DAZN, Amazon Split Rights",Hollywood Reporter,12/12/2019,00:00:00,Print,https://article.signal-ai.com/67c8b526-21b6-30d3-a0a0-1f908ec773d2?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,e8a6f064-b513-413a-b9ef-a029412b0ae5,United States,Americas,Northern America,75000,circulation,10,positive,2.45,,,,,,,,,,,,,,,,,
DAZN: US,"Sky Shut Out of Champions League in Germany as DAZN, Amazon Split Rights",Hollywood Reporter,12/12/2019,13:12:11,Online,https://article.signal-ai.com/8fac523b-f10a-386b-997a-26ba268587d9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,e8a6f064-b513-413a-b9ef-a029412b0ae5,United States,Americas,Northern America,1750000,monthly-unique-visitors,10,positive,2.45,,,,,,,,,,,,,,,,,
DAZN: US,"Sky loses Champions League rights in Germany to DAZN, Amazon",Yahoo! Sports,12/12/2019,12:02:31,Online,https://article.signal-ai.com/87e5b598-7324-3d65-ae00-b08f049bab38?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,cf14c3ce-e82f-45e2-9f1c-439894f0731f,United States,Americas,Northern America,6250000,monthly-unique-visitors,2,positive,1.25,,,,,,,,,,,,,,,,,
DAZN: US,Comcast’s Sky Loses Champions League Rights In Germany For First Time In 20 Years,Yahoo! Sports,12/12/2019,10:41:35,Online,https://article.signal-ai.com/375b2578-d440-396c-8afb-f160259724f7?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,f06ed929-2de5-4e2e-9415-c55a9b7ec696,United States,Americas,Northern America,6250000,monthly-unique-visitors,2,positive,0.3,,,,,,,,,,,,,,,,,
DAZN: US,"Martin-Hughes: Live coverage, 2 pm ET",Bad Left Hook -  All Posts,12/12/2019,23:07:08,Blog,https://article.signal-ai.com/8b5648c8-c325-3936-afad-e33bb045c0bc?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,bae4178b-0ecc-41d1-9cfb-e3ccd2462502,United States,Americas,Northern America,175000,monthly-unique-visitors,4,neutral,1.2,,,,,,,,,,,,,,,,,
DAZN: US,Jacobs: I Know Patrick Day Would Want Me To Keep Moving Forward,Boxing Scene,12/12/2019,10:36:00,Online,https://article.signal-ai.com/b93f0e86-03a6-39fd-8389-0aba391a093e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,a633bb96-2097-4a4a-9437-e07e549d5f68,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Sky’s German Soccer Defeat Shows Streamers Are Taking Over,Bloomberg,12/12/2019,09:13:58,Online,https://article.signal-ai.com/49ebb9ae-1352-358b-91c8-5abeb11072bf?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,4485941d-c348-4db0-a500-f32cc2604d31,United States,Americas,Northern America,6250000,monthly-unique-visitors,6,positive,0.7,,,,,,,,,,,,,,,,,
DAZN: US,"Sky Loses German Champions League Rights to DAZN, Amazon-Bild",The New York Times,12/12/2019,09:57:36,Online,https://article.signal-ai.com/ccf6e026-d71e-330e-9475-cd3e5db91635?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,3ea9e115-705e-4841-9017-3dfc43270e06,United States,Americas,Northern America,17500000,monthly-unique-visitors,8,positive,1.95,,,,,,,,,,,,,,,,,
DAZN: US,Saturday's Real Main Event and The Future at Lightweight,Boxing Scene,12/12/2019,01:25:28,Online,https://article.signal-ai.com/f002065b-ed4a-388d-99aa-8243e3a68b36?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,179c5d3b-1262-4a48-ba80-7e5116e540a1,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Richest professional athlete contracts: Who takes the top spots and where Cole, Strasburg and Rendon landed",CBS Sports,12/12/2019,04:42:49,Blog,https://article.signal-ai.com/3edd9bbc-a677-333c-a858-b1b5e46ac542?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,623dc2be-98b9-4f1b-b379-300acc07114b,United States,Americas,Northern America,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Richest professional athlete contracts: Who takes the top spots and where Cole, Strasburg and Rendon landed",CBS Sports,12/12/2019,04:42:49,Online,https://article.signal-ai.com/d7466e00-d662-3c5c-bc3c-9cf931f85eff?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,623dc2be-98b9-4f1b-b379-300acc07114b,United States,Americas,Northern America,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Ortiz has 2020 vision for a breakout; The welterweight is trending toward top contender status as he faces Solomon today.,Los Angeles Times,13/12/2019,08:27:24,Print,https://article.signal-ai.com/594e7c4b-38cd-3489-9715-ab12af60d5f4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,829820ce-514b-4c55-a2af-173c5ea7f6b6,United States,Americas,Northern America,625000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Vergil Ortiz Jr. is on verge of breakthrough but first must focus on Brad Solomon,Los Angeles Times,12/12/2019,18:58:05,Online,https://article.signal-ai.com/5421bf4e-7698-3614-a325-3c1f8cddb8be?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,829820ce-514b-4c55-a2af-173c5ea7f6b6,United States,Americas,Northern America,17500000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Daniel Jacobs to wear robe honoring friend Patrick Day for next fight,ESPN,11/12/2019,23:00:04,Online,https://article.signal-ai.com/6159ede0-c974-3814-a654-66b9a9433904?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,f42503b4-293d-4bcd-8d8c-2a2975b51408,United States,Americas,Northern America,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,Roman-Akhmadaliev confirmed for Jan. 30 DAZN card,Bad Left Hook -  All Posts,11/12/2019,22:44:35,Blog,https://article.signal-ai.com/9222b01e-d746-3dce-9dcb-974af08ded63?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,67352174-4392-4293-b948-4b55be77d28a,United States,Americas,Northern America,175000,monthly-unique-visitors,2,neutral,1.25,,,,,,,,,,,,,,,,,
DAZN: US,Jacobs to honor friend Day with image on robe,ESPN,11/12/2019,22:40:14,Online,https://article.signal-ai.com/e8fcdba7-52a7-32c9-a95f-9cccdf91eafd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,a16e6347-79b2-4e6b-b945-a9f5ad9b47c8,United States,Americas,Northern America,37500000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,"Hooker needs new opponent for Dec. 20 fight, Campa out",Bad Left Hook -  All Posts,11/12/2019,22:35:34,Blog,https://article.signal-ai.com/bd19e724-24fa-3085-972b-6c4b87031da9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,4001f587-18c5-4b3c-8d64-883e49c137e9,United States,Americas,Northern America,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Bayer Leverkusen vs Juventus: TV channel, free live streams, squad news and more Goal.com",Yahoo! Sports,11/12/2019,20:27:30,Online,https://article.signal-ai.com/a3a9fea3-02c0-35f4-b0a3-0b6c819c0350?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,3b41bf84-f226-401b-a8f6-6a0b7ef29a78,United States,Americas,Northern America,6250000,monthly-unique-visitors,2,positive,0.1,,,,,,,,,,,,,,,,,
DAZN: US,LOOK: Daniel Jacobs to pay tribute to deceased boxer Patrick Day at Dec. 20 fight with Julio Cesar Chavez Jr.,CBS Sports,20/12/2019,16:56:06,Blog,https://article.signal-ai.com/0206b806-6749-3450-9f0c-2c3908c5b45f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,305295cf-99a6-4ca1-b404-4b4d44d6c5f4,United States,Americas,Northern America,6250000,monthly-unique-visitors,4,neutral,0.2,,,,,,,,,,,,,,,,,
DAZN: US,LOOK: Daniel Jacobs to pay tribute to deceased boxer Patrick Day at Dec. 20 fight with Julio Cesar Chavez Jr.,CBS Sports,11/12/2019,19:53:23,Online,https://article.signal-ai.com/5ab70adf-d4da-35f0-bba0-28e4290b072d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,305295cf-99a6-4ca1-b404-4b4d44d6c5f4,United States,Americas,Northern America,6250000,monthly-unique-visitors,4,neutral,0.2,,,,,,,,,,,,,,,,,
DAZN: US,"Jacobs: Whether Chavez Or Rosado, Won't Deter Me To Do My Job",Boxing Scene,11/12/2019,17:40:36,Online,https://article.signal-ai.com/a3829ab1-9831-3d94-abee-2ba9b80764f0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,7a0fd965-712a-4c4c-8ce2-95f48b8d4df4,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Solomon: I'm Taking Vergil Ortiz To Places He's Never Been Before,Boxing Scene,11/12/2019,16:25:14,Online,https://article.signal-ai.com/1557d21c-d7a2-3455-b0d1-fedae46a968d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,6dbaa13d-220e-4e11-8553-54e7074f3801,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,"Hearn: Many Options, But Joshua Wants To Box Back in UK",Boxing Scene,11/12/2019,13:27:36,Online,https://article.signal-ai.com/af8c9400-0a04-3c0d-8d8c-66db638bfb00?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,a7935acb-c2c4-4d9f-966b-2f8b162cf0b8,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Whyte Reclaims WBC Interim-Title, In Line For Wilder-Fury Winner",Boxing Scene,11/12/2019,10:45:46,Online,https://article.signal-ai.com/75b323e9-400a-3a21-9600-699aba2743c0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,e7870447-62ba-4d6b-b401-2cdb1d797ddc,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Vergil Ortiz Wants Crawford, Garcia or Thurman in 2020",Boxing Scene,11/12/2019,09:36:00,Online,https://article.signal-ai.com/176c6683-17a5-37a1-8e09-c59c35245051?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,4f528a04-ea23-4f5b-ac8a-45234ef6c92b,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,"Pettis gets opponent, main card slot for debut at Bellator 238 585 shares",MMA Junkie,11/12/2019,03:05:20,Online,https://article.signal-ai.com/e9c9f1b1-58f6-3bfe-9be0-fc6881be75f0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,edb66c23-d896-48e4-87a6-fb5748e12e5f,United States,Americas,Northern America,175000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,,
DAZN: US,Fox News Sued by Host Britt McHenry Over Sexual Harassment Claim Amazon Secures Champions League Rights for Germany,Hollywood Reporter,10/12/2019,21:05:28,Online,https://article.signal-ai.com/cfac0a64-8eeb-38ff-87f5-d9af2c7e9570?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,46654d86-b801-42ea-a592-e3194b2eae02,United States,Americas,Northern America,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Amazon Secures Champions League Rights for Germany,Hollywood Reporter,10/12/2019,20:43:29,Online,https://article.signal-ai.com/2c30fd1b-bb20-3399-a126-23874a3a512b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,0779fd35-5b7b-45b2-a368-459d706dc75d,United States,Americas,Northern America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Vergil Ortiz Wants To Prove De La Hoya Right as Best Golden Boy Prospect,Boxing Scene,10/12/2019,17:13:56,Online,https://article.signal-ai.com/54e017a5-c48b-3d79-966d-d8d98e44069c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,aa6bb333-0914-4d19-bd96-a8facecc273f,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Curtis Millender returns to Bellator, takes on Moses Murrietta at Bellator 238",MMA Junkie,10/12/2019,15:00:44,Online,https://article.signal-ai.com/b92ba9ca-8220-3c2d-8949-aa2abf250f93?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,a6e72ca9-8cab-4a19-b3d5-3b033de4e62a,United States,Americas,Northern America,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Column: Anthony Davis' 50-point game is what the league needs, as threes are ruining the NBA",Los Angeles Times,10/12/2019,14:02:17,Online,https://article.signal-ai.com/f31b7290-ef9e-311b-b3e1-3b6b30141905?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,e846f00f-538b-4dc7-83fe-e81fb94809bf,United States,Americas,Northern America,17500000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Amazon Scores Another Goal Against Sky With German Soccer Rights,Bloomberg,10/12/2019,12:48:17,Online,https://article.signal-ai.com/0087f6ef-a638-3c7c-9a71-fc2c7a61b584?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,897418ae-b7fb-41ff-99f2-9841f028e305,United States,Americas,Northern America,6250000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,,
DAZN: US,Amazon acquire Champions League broadcast rights in Germany,Yahoo! News USA,10/12/2019,13:59:15,Online,https://article.signal-ai.com/98670fba-fb9a-32c8-b8c3-6311de0d9f1f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,d9f39681-d261-40f8-9679-ec124f93cdfb,United States,Americas,Northern America,175000000,monthly-unique-visitors,1,positive,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Amazon acquire Champions League broadcast rights in Germany,Yahoo! Sports,10/12/2019,12:01:28,Online,https://article.signal-ai.com/796064cf-0f68-35de-8151-2cc72f1c5674?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,d9f39681-d261-40f8-9679-ec124f93cdfb,United States,Americas,Northern America,6250000,monthly-unique-visitors,1,positive,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Amazon Scores UEFA Champions League Rights In Germany,Yahoo! Sports,10/12/2019,12:53:28,Online,https://article.signal-ai.com/69138409-3d91-3c67-8423-ebca3cc4880d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,9eac5af1-09c9-4919-8077-6ad439a96f78,United States,Americas,Northern America,6250000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,,
DAZN: US,Morales: Confident Munguia Will Become New Face Of Boxing In Mexico,Boxing Scene,10/12/2019,10:36:00,Online,https://article.signal-ai.com/e55d6dd5-c936-3bb8-a940-ad92038d5c5a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,b27207e4-2ff7-4f62-a0f9-118f7797b01b,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Canelo: I Can See Myself Fighting In Saudi Arabia, Japan, England",Boxing Scene,10/12/2019,08:38:00,Online,https://article.signal-ai.com/435682d7-afe9-31df-bf90-c744f36d52a6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,d0446c9a-66ea-427b-8b62-3b25a1c6a968,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,Farmer-Diaz Clash Unlikely For Pre-Super Bowl Show In Miami,Boxing Scene,10/12/2019,07:35:00,Online,https://article.signal-ai.com/828f7ac4-c650-3e63-955f-588392efb00b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,e0bcb01f-3c42-4c48-80cc-a4cafcf1e0b3,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,,
DAZN: US,"Reinstate Dillian Whyte as mandatory challenger, Hearn tells WBC",ESPN,09/12/2019,21:30:25,Online,https://article.signal-ai.com/1ee33b2a-74df-38cd-86f6-4afd7751b9e0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,08edcca3-3703-4d77-a138-fb47ff1060f3,United States,Americas,Northern America,37500000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,,
DAZN: US,Italy's TIM Agrees Deal With DAZN to Stream Sports,The New York Times,09/12/2019,20:34:07,Online,https://article.signal-ai.com/67c69ed3-e033-36d4-a8dc-9ce11ba2b069?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,b03e4d35-0c69-4db6-b8be-42fc99072353,United States,Americas,Northern America,17500000,monthly-unique-visitors,4,neutral,1.75,,,,,,,,,,,,,,,,,
DAZN: US,Italy's TIM agrees deal with DAZN to stream sports,Yahoo! News USA,09/12/2019,19:41:20,Online,https://article.signal-ai.com/026a82ca-8a2c-3634-808f-c2a55375f8da?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,N,b03e4d35-0c69-4db6-b8be-42fc99072353,United States,Americas,Northern America,175000000,monthly-unique-visitors,4,neutral,1.75,,,,,,,,,,,,,,,,,
DAZN: US,"Andrade: If Charlo Is Really His Own Boss, Make One Call And Fight Is Done",Boxing Scene,09/12/2019,14:42:20,Online,https://article.signal-ai.com/ac08a0bf-c0a3-3a76-b604-6f96dbe12860?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,2cd5f803-9f85-4639-9b83-48277e14dfa1,United Kingdom,Europe,Northern Europe,175000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,,
